Date_heure,T (�C),H (%),PR(%),P(watts),TDS (mg/l),PH,PGF (bars),VFE,
2024-01-26 20:46:00,6.72,49.25,28.36,234.192224,298.36,7.43,1.201817916,0,
2024-01-26 20:48:00,6.42,50.45,28.21,234.3903924,300.21,7.43,1.20114187,0,
2024-01-26 20:50:00,6.12,51.65,28.06,234.5989826,302.07,7.43,1.201640539,0,
2024-01-26 20:52:00,5.82,52.85,27.91,234.8206404,303.94,7.43,1.202585808,0,
2024-01-26 20:54:00,5.52,54.05,27.76,235.0465889,305.81,7.43,1.20254403,0,
2024-01-26 20:56:00,5.22,55.25,27.61,235.1337619,307.55,7.43,1.201582505,0,
2024-01-26 20:58:00,4.92,56.45,27.46,235.3090213,309.38,7.43,1.201169899,0,
2024-01-26 21:00:00,4.93,56.41,27.47,235.3472979,309.36,7.43,1.201938512,0,
2024-01-26 21:02:00,4.94,56.37,27.47,235.1303166,309.09,7.43,1.202743681,0,
2024-01-26 21:04:00,4.95,56.33,27.48,234.9288901,308.83,7.43,1.202358101,0,
2024-01-26 21:06:00,4.96,56.29,27.48,234.8211011,308.67,7.43,1.201377127,0,
2024-01-26 21:08:00,4.97,56.25,27.49,234.7527796,308.55,7.42,1.201290456,0,
2024-01-26 21:10:00,4.98,56.21,27.49,234.7279706,308.47,7.42,1.202220844,0,
2024-01-26 21:12:00,4.99,56.17,27.50,234.713497,308.40,7.42,1.202770808,0,
2024-01-26 21:14:00,5.00,56.13,27.50,234.6578443,308.29,7.42,1.202103263,0,
2024-01-26 21:16:00,5.01,56.09,27.51,234.5961868,308.17,7.42,1.201243156,0,
2024-01-26 21:18:00,5.02,56.05,27.51,234.5510624,308.07,7.42,1.201484933,0,
2024-01-26 21:20:00,5.03,56.01,27.52,234.5242735,307.99,7.42,1.202446109,0,
2024-01-26 21:22:00,5.04,55.97,27.52,234.5086145,307.92,7.42,1.202674309,0,
2024-01-26 21:24:00,5.05,55.93,27.53,234.4975462,307.85,7.42,1.201824756,0,
2024-01-26 21:26:00,5.06,55.89,27.53,234.4848111,307.78,7.42,1.201204274,0,
2024-01-26 21:28:00,5.07,55.85,27.54,234.4630815,307.71,7.42,1.201728697,0,
2024-01-26 21:30:00,5.08,55.81,27.54,234.4349717,307.62,7.43,1.202582657,0,
2024-01-26 21:32:00,5.09,55.77,27.55,234.4075757,307.54,7.43,1.202478057,0,
2024-01-26 21:34:00,5.10,55.73,27.55,234.3835973,307.46,7.43,1.201578336,0,
2024-01-26 21:36:00,5.11,55.69,27.56,234.3632217,307.39,7.43,1.201268533,0,
2024-01-26 21:38:00,5.12,55.65,27.56,234.3551108,307.32,7.43,1.201986299,0,
2024-01-26 21:40:00,5.13,55.61,27.57,234.3432596,307.26,7.43,1.202618849,0,
2024-01-26 21:42:00,5.14,55.57,27.57,234.3660114,307.22,7.43,1.20221803,0,
2024-01-26 21:44:00,5.15,55.53,27.58,234.3993579,307.20,7.43,1.201407455,0,
2024-01-26 21:46:00,5.16,55.49,27.58,234.6901544,307.44,7.42,1.201433695,0,
2024-01-26 21:48:00,5.17,55.45,27.59,234.8827329,307.58,7.42,1.202220513,0,
2024-01-26 21:50:00,5.18,55.41,27.59,234.9865242,307.62,7.42,1.202556485,0,
2024-01-26 21:52:00,5.19,55.37,27.60,235.0481736,307.63,7.42,1.201946013,0,
2024-01-26 21:54:00,5.20,55.33,27.60,235.1126404,307.64,7.42,1.201340387,0,
2024-01-26 21:56:00,5.21,55.29,27.61,235.0456021,307.52,7.42,1.2016761,0,
2024-01-26 21:58:00,5.22,55.25,27.61,235.1156052,307.53,7.42,1.202402977,0,
2024-01-26 22:00:00,5.23,55.21,27.62,235.211389,307.57,7.42,1.202409594,0,
2024-01-26 22:02:00,5.24,55.17,27.62,235.1623906,307.47,7.42,1.201709155,0,
2024-01-26 22:04:00,5.25,55.13,27.63,235.1975333,307.45,7.42,1.201394327,0,
2024-01-26 22:06:00,5.26,55.09,27.63,235.2313472,307.43,7.42,1.201959619,0,
2024-01-26 22:08:00,5.27,55.05,27.64,235.0508495,307.19,7.42,1.202510925,0,
2024-01-26 22:10:00,5.28,55.01,27.64,234.9366782,307.02,7.42,1.202209862,0,
2024-01-26 22:12:00,5.29,54.97,27.65,234.9317751,306.97,7.42,1.20154437,0,
2024-01-26 22:14:00,5.30,54.93,27.65,234.9927499,306.97,7.42,1.20156093,0,
2024-01-26 22:16:00,5.31,54.89,27.66,235.0852905,307.01,7.42,1.202246047,0,
2024-01-26 22:18:00,5.32,54.85,27.66,235.1851095,307.05,7.42,1.202531272,0,
2024-01-26 22:20:00,5.33,54.81,27.67,235.2794551,307.09,7.42,1.201993004,0,
2024-01-26 22:22:00,5.34,54.77,27.67,235.3729049,307.13,7.42,1.201481372,0,
2024-01-26 22:24:00,5.35,54.73,27.68,235.4715468,307.17,7.42,1.201812965,0,
2024-01-26 22:26:00,5.36,54.69,27.68,235.5736703,307.22,7.42,1.202494117,0,
2024-01-26 22:28:00,5.37,54.65,27.69,235.6322722,307.23,7.42,1.202467959,0,
2024-01-26 22:30:00,5.38,54.61,27.69,235.5759038,307.11,7.42,1.20179286,0,
2024-01-26 22:32:00,5.39,54.57,27.70,235.591547,307.07,7.42,1.201528601,0,
2024-01-26 22:34:00,5.40,54.53,27.70,235.5254735,306.95,7.43,1.202113718,0,
2024-01-26 22:36:00,5.41,54.49,27.71,235.2247328,306.60,7.43,1.202667989,0,
2024-01-26 22:38:00,5.42,54.45,27.71,234.9758095,306.29,7.43,1.202336564,0,
2024-01-26 22:40:00,5.43,54.41,27.72,234.8424977,306.11,7.43,1.201643821,0,
2024-01-26 22:42:00,5.44,54.37,27.72,234.784972,305.99,7.43,1.201675126,0,
2024-01-26 22:44:00,5.45,54.33,27.73,234.7600534,305.91,7.43,1.202416916,0,
2024-01-26 22:46:00,5.46,54.29,27.73,234.7363191,305.83,7.42,1.202746272,0,
2024-01-26 22:48:00,5.47,54.25,27.74,234.7114131,305.75,7.42,1.202159967,0,
2024-01-26 22:50:00,5.48,54.21,27.74,234.6890169,305.68,7.42,1.201569801,0,
2024-01-26 22:52:00,5.49,54.17,27.75,234.9243721,305.86,7.42,1.201898086,0,
2024-01-26 22:54:00,5.50,54.13,27.75,235.0597825,305.94,7.42,1.202676201,0,
2024-01-26 22:56:00,5.51,54.09,27.76,235.1088276,305.93,7.42,1.202723441,0,
2024-01-26 22:58:00,5.52,54.05,27.76,235.1299425,305.90,7.42,1.201970583,0,
2024-01-26 23:00:00,5.53,54.01,27.77,235.134661,305.85,7.42,1.201580026,0,
2024-01-26 23:02:00,5.54,53.97,27.77,235.1263108,305.78,7.42,1.202162088,0,
2024-01-26 23:04:00,5.55,53.93,27.78,235.112743,305.72,7.42,1.20285501,0,
2024-01-26 23:06:00,5.56,53.89,27.78,235.0997467,305.65,7.42,1.20260788,0,
2024-01-26 23:08:00,5.57,53.85,27.79,235.0899981,305.58,7.42,1.201803344,0,
2024-01-26 23:10:00,5.58,53.81,27.79,235.0839249,305.52,7.42,1.201673697,0,
2024-01-26 23:12:00,5.59,53.77,27.80,235.0756929,305.46,7.42,1.20242534,0,
2024-01-26 23:14:00,5.60,53.73,27.80,235.0994027,305.43,7.42,1.20293181,0,
2024-01-26 23:16:00,5.61,53.69,27.81,235.0068059,305.28,7.42,1.202424368,0,
2024-01-26 23:18:00,5.62,53.65,27.81,235.0994163,305.32,7.42,1.201685983,0,
2024-01-26 23:20:00,5.63,53.61,27.82,235.4627055,305.63,7.42,1.201837785,0,
2024-01-26 23:22:00,5.64,53.57,27.82,235.6976327,305.81,7.42,1.202649256,0,
2024-01-26 23:24:00,5.65,53.53,27.83,235.8243019,305.88,7.42,1.202900106,0,
2024-01-26 23:26:00,5.66,53.49,27.83,235.9006114,305.90,7.42,1.202210761,0,
2024-01-26 23:28:00,5.67,53.45,27.84,235.9428016,305.89,7.42,1.201640628,0,
2024-01-26 23:30:00,5.68,53.41,27.84,236.0012455,305.89,7.42,1.202046757,0,
2024-01-26 23:32:00,5.69,53.37,27.85,236.0686639,305.90,7.43,1.202804403,0,
2024-01-26 23:34:00,5.70,53.33,27.85,236.0936255,305.87,7.44,1.202771878,0,
2024-01-26 23:36:00,5.71,53.29,27.86,236.1435057,305.87,7.44,1.202005364,0,
2024-01-26 23:38:00,5.72,53.25,27.86,236.1966986,305.86,7.44,1.201679728,0,
2024-01-26 23:40:00,5.73,53.21,27.87,236.1752824,305.79,7.44,1.20227085,0,
2024-01-26 23:42:00,5.74,53.17,27.87,236.1661429,305.72,7.44,1.202871339,0,
2024-01-26 23:44:00,5.75,53.13,27.88,236.2011923,305.70,7.44,1.202577285,0,
2024-01-26 23:46:00,5.76,53.09,27.88,236.2675015,305.72,7.44,1.201846027,0,
2024-01-26 23:48:00,5.77,53.05,27.89,236.327721,305.72,7.44,1.201798916,0,
2024-01-26 23:50:00,5.78,53.01,27.89,236.4041528,305.74,7.44,1.202480594,0,
2024-01-26 23:52:00,5.79,52.97,27.90,236.4573973,305.74,7.44,1.202845745,0,
2024-01-26 23:54:00,5.80,52.93,27.90,236.4558818,305.68,7.44,1.202352652,0,
2024-01-26 23:56:00,5.81,52.89,27.91,236.4466765,305.62,7.44,1.201764961,0,
2024-01-26 23:58:00,5.82,52.85,27.91,236.4525246,305.57,7.44,1.201983174,0,
2024-01-27 00:00:00,8.40,42.53,29.20,235.3897608,290.31,7.44,1.202647269,0,
2024-01-27 00:02:00,8.39,42.58,29.20,235.1967078,290.19,7.45,1.20274062,0,
2024-01-27 00:04:00,8.38,42.63,29.19,235.1887523,290.25,7.45,1.20213861,0,
2024-01-27 00:06:00,8.37,42.68,29.18,235.1885467,290.32,7.46,1.201776922,0,
2024-01-27 00:08:00,8.35,42.73,29.18,235.1055479,290.31,7.46,1.202209109,0,
2024-01-27 00:10:00,8.34,42.79,29.17,235.0203233,290.30,7.46,1.202750127,0,
2024-01-27 00:12:00,8.33,42.84,29.16,234.9719496,290.32,7.46,1.202577934,0,
2024-01-27 00:14:00,8.31,42.89,29.16,234.9549898,290.38,7.45,1.201975375,0,
2024-01-27 00:16:00,8.30,42.94,29.15,234.954727,290.45,7.45,1.201882713,0,
2024-01-27 00:18:00,8.29,42.99,29.14,234.9579179,290.52,7.45,1.202444276,0,
2024-01-27 00:20:00,8.27,43.05,29.14,234.9772378,290.61,7.46,1.20278062,0,
2024-01-27 00:22:00,8.26,43.10,29.13,234.8620429,290.57,7.47,1.202387732,0,
2024-01-27 00:24:00,8.25,43.15,29.12,234.9253088,290.70,7.48,1.201889762,0,
2024-01-27 00:26:00,8.24,43.20,29.12,235.0041238,290.85,7.49,1.202069521,0,
2024-01-27 00:28:00,8.22,43.25,29.11,235.0601343,290.98,7.49,1.202655945,0,
2024-01-27 00:30:00,8.21,43.31,29.10,235.1037801,291.10,7.48,1.202739174,0,
2024-01-27 00:32:00,8.20,43.36,29.10,235.1493423,291.21,7.47,1.202205516,0,
2024-01-27 00:34:00,8.18,43.41,29.09,235.201001,291.34,7.45,1.201895895,0,
2024-01-27 00:36:00,8.17,43.46,29.09,235.2514012,291.46,7.45,1.202308772,0,
2024-01-27 00:38:00,8.16,43.51,29.08,235.3431148,291.62,7.46,1.202816764,0,
2024-01-27 00:40:00,8.14,43.57,29.07,235.426107,291.78,7.46,1.202636732,0,
2024-01-27 00:42:00,8.13,43.62,29.07,235.4947027,291.92,7.46,1.202061357,0,
2024-01-27 00:44:00,8.12,43.67,29.06,235.5528349,292.05,7.46,1.201994395,0,
2024-01-27 00:46:00,8.11,43.72,29.05,235.6151997,292.18,7.47,1.202564707,0,
2024-01-27 00:48:00,8.09,43.77,29.05,235.6568987,292.29,7.47,1.20290618,0,
2024-01-27 00:50:00,8.08,43.83,29.04,235.6177853,292.33,7.47,1.202495155,0,
2024-01-27 00:52:00,8.07,43.88,29.03,235.7740982,292.55,7.47,1.20197815,0,
2024-01-27 00:54:00,8.05,43.93,29.03,235.896056,292.75,7.47,1.202168647,0,
2024-01-27 00:56:00,8.04,43.98,29.02,236.0108188,292.93,7.47,1.202800602,0,
2024-01-27 00:58:00,8.03,44.03,29.01,236.0863425,293.08,7.47,1.202914718,0,
2024-01-27 01:00:00,7.90,44.53,28.95,236.1138707,293.78,7.47,1.202340308,0,
2024-01-27 01:02:00,7.75,45.13,28.88,236.1655958,294.66,7.47,1.201970428,0,
2024-01-27 01:04:00,7.60,45.73,28.80,236.258404,295.58,7.47,1.202390815,0,
2024-01-27 01:06:00,7.45,46.33,28.73,236.3697811,296.51,7.47,1.202982777,0,
2024-01-27 01:08:00,7.30,46.93,28.65,236.5021875,297.47,7.47,1.202847309,0,
2024-01-27 01:10:00,7.15,47.53,28.58,236.6425423,298.44,7.47,1.202198671,0,
2024-01-27 01:12:00,7.00,48.13,28.50,236.7634348,299.38,7.47,1.202039065,0,
2024-01-27 01:14:00,6.85,48.73,28.43,236.8828871,300.33,7.47,1.202627508,0,
2024-01-27 01:16:00,6.70,49.33,28.35,237.014822,301.28,7.47,1.203086509,0,
2024-01-27 01:18:00,6.55,49.93,28.28,237.1598615,302.25,7.47,1.202720598,0,
2024-01-27 01:20:00,6.40,50.53,28.20,237.3013865,303.22,7.47,1.202096246,0,
2024-01-27 01:22:00,6.25,51.13,28.13,237.403502,304.15,7.47,1.202172824,0,
2024-01-27 01:24:00,6.10,51.73,28.05,237.52159,305.09,7.47,1.202843652,0,
2024-01-27 01:26:00,5.95,52.33,27.98,237.5952643,305.99,7.47,1.203101502,0,
2024-01-27 01:28:00,5.80,52.93,27.90,237.5775371,306.80,7.47,1.202559071,0,
2024-01-27 01:30:00,5.65,53.53,27.83,237.558433,307.60,7.47,1.20205203,0,
2024-01-27 01:32:00,5.50,54.13,27.75,237.3964418,308.27,7.47,1.20235246,0,
2024-01-27 01:34:00,5.35,54.73,27.68,237.3753973,309.07,7.46,1.203008111,0,
2024-01-27 01:36:00,5.20,55.33,27.60,237.4234242,309.94,7.46,1.20303245,0,
2024-01-27 01:38:00,5.05,55.93,27.53,237.4855513,310.83,7.46,1.20239435,0,
2024-01-27 01:40:00,4.90,56.53,27.45,237.5349382,311.70,7.46,1.202074588,0,
2024-01-27 01:42:00,4.75,57.13,27.38,237.583014,312.58,7.47,1.202552197,0,
2024-01-27 01:44:00,4.60,57.73,27.30,237.7256356,313.55,7.47,1.203100226,0,
2024-01-27 01:46:00,4.45,58.33,27.23,237.8592792,314.50,7.47,1.202895927,0,
2024-01-27 01:48:00,4.30,58.93,27.15,237.9668723,315.44,7.47,1.202258279,0,
2024-01-27 01:50:00,4.15,59.53,27.08,238.0597856,316.35,7.47,1.202163998,0,
2024-01-27 01:52:00,4.00,60.13,27.00,238.1503995,317.27,7.47,1.202743247,0,
2024-01-27 01:54:00,3.85,60.73,26.93,238.1926163,318.14,7.47,1.203112203,0,
2024-01-27 01:56:00,3.70,61.33,26.85,238.2774177,319.05,7.47,1.202720531,0,
2024-01-27 01:58:00,3.55,61.93,26.78,238.376419,319.97,7.47,1.202175725,0,
2024-01-27 02:00:00,8.00,44.13,29.00,236.5343,293.65,7.47,1.202309987,0,
2024-01-27 02:02:00,8.20,43.33,29.10,236.1526702,292.17,7.47,1.202900449,0,
2024-01-27 02:04:00,8.25,43.13,29.13,236.0787374,291.82,7.47,1.203047736,0,
2024-01-27 02:06:00,8.30,42.93,29.15,236.0260852,291.50,7.47,1.202540898,0,
2024-01-27 02:08:00,8.35,42.73,29.18,235.9742071,291.17,7.47,1.202164425,0,
2024-01-27 02:10:00,8.40,42.53,29.20,235.9801887,290.90,7.47,1.202492403,0,
2024-01-27 02:12:00,8.45,42.33,29.23,236.0933611,290.74,7.47,1.203005172,0,
2024-01-27 02:14:00,8.50,42.13,29.25,236.1894968,290.56,7.46,1.202923657,0,
2024-01-27 02:16:00,8.55,41.93,29.28,236.2494214,290.34,7.46,1.202389187,0,
2024-01-27 02:18:00,8.60,41.73,29.30,236.287687,290.11,7.46,1.202230348,0,
2024-01-27 02:20:00,8.65,41.53,29.33,236.3135323,289.86,7.47,1.202687169,0,
2024-01-27 02:22:00,8.70,41.33,29.35,236.3054955,289.58,7.47,1.203046076,0,
2024-01-27 02:24:00,8.75,41.13,29.38,236.349299,289.34,7.47,1.202766242,0,
2024-01-27 02:26:00,8.80,40.93,29.40,236.3859838,289.11,7.47,1.202293576,0,
2024-01-27 02:28:00,8.85,40.73,29.43,236.3811439,288.83,7.47,1.202365203,0,
2024-01-27 02:30:00,8.90,40.53,29.45,236.3894211,288.56,7.47,1.20286883,0,
2024-01-27 02:32:00,8.95,40.33,29.48,236.3656093,288.26,7.47,1.203022784,0,
2024-01-27 02:34:00,9.00,40.13,29.50,236.2676986,287.89,7.47,1.202604052,0,
2024-01-27 02:36:00,9.05,39.93,29.53,236.1913406,287.54,7.47,1.20227247,0,
2024-01-27 02:38:00,9.10,39.73,29.55,236.1643595,287.23,7.47,1.202551028,0,
2024-01-27 02:40:00,9.15,39.53,29.58,236.1717085,286.97,7.47,1.20301312,0,
2024-01-27 02:42:00,9.20,39.33,29.60,236.1995014,286.72,7.47,1.202945298,0,
2024-01-27 02:44:00,9.25,39.13,29.63,236.2250039,286.47,7.47,1.202466243,0,
2024-01-27 02:46:00,9.30,38.93,29.65,236.2396503,286.21,7.47,1.202329877,0,
2024-01-27 02:48:00,9.35,38.73,29.68,236.2535553,285.95,7.47,1.202761931,0,
2024-01-27 02:50:00,9.40,38.53,29.70,236.3158535,285.74,7.47,1.203102553,0,
2024-01-27 02:52:00,9.45,38.33,29.73,236.1914524,285.34,7.47,1.202830067,0,
2024-01-27 02:54:00,9.50,38.13,29.75,236.1526705,285.02,7.47,1.202377443,0,
2024-01-27 02:56:00,9.55,37.93,29.78,236.1378533,284.73,7.47,1.202458033,0,
2024-01-27 02:58:00,9.60,37.73,29.80,236.1301889,284.45,7.47,1.202967344,0,
2024-01-27 03:00:00,9.65,37.53,29.83,236.0788865,284.12,7.47,1.203128888,0,
2024-01-27 03:02:00,9.65,37.53,29.83,236.0013966,284.06,7.47,1.2026992,0,
2024-01-27 03:04:00,9.65,37.54,29.83,235.9106009,283.98,7.47,1.202352112,0,
2024-01-27 03:06:00,9.65,37.55,29.82,235.8661241,283.94,7.47,1.20263812,0,
2024-01-27 03:08:00,9.65,37.56,29.82,235.8569056,283.95,7.47,1.203138593,0,
2024-01-27 03:10:00,9.64,37.57,29.82,235.8615637,283.96,7.47,1.203092891,0,
2024-01-27 03:12:00,9.64,37.57,29.82,235.8746204,283.99,7.47,1.202577288,0,
2024-01-27 03:14:00,9.64,37.58,29.82,235.8468596,283.97,7.46,1.202394859,0,
2024-01-27 03:16:00,9.64,37.59,29.82,235.889083,284.02,7.46,1.202842614,0,
2024-01-27 03:18:00,9.64,37.60,29.82,236.0321374,284.18,7.46,1.203253442,0,
2024-01-27 03:20:00,9.63,37.61,29.82,236.1458034,284.30,7.46,1.203005075,0,
2024-01-27 03:22:00,9.63,37.61,29.82,236.2176266,284.38,7.46,1.20248578,0,
2024-01-27 03:24:00,9.63,37.62,29.82,236.2693639,284.45,7.46,1.202500018,0,
2024-01-27 03:26:00,9.63,37.63,29.81,236.3022841,284.49,7.47,1.203041257,0,
2024-01-27 03:28:00,9.63,37.64,29.81,236.3394867,284.54,7.47,1.203298656,0,
2024-01-27 03:30:00,9.62,37.65,29.81,236.3872814,284.60,7.47,1.202884886,0,
2024-01-27 03:32:00,9.62,37.65,29.81,236.1048869,284.33,7.47,1.202441091,0,
2024-01-27 03:34:00,9.62,37.66,29.81,236.0131708,284.25,7.47,1.202651675,0,
2024-01-27 03:36:00,9.62,37.67,29.81,236.0039379,284.25,7.47,1.203206207,0,
2024-01-27 03:38:00,9.62,37.68,29.81,235.9999099,284.25,7.47,1.203272253,0,
2024-01-27 03:40:00,9.61,37.69,29.81,236.0008037,284.27,7.47,1.202755932,0,
2024-01-27 03:42:00,9.61,37.69,29.81,235.9866728,284.26,7.47,1.202453073,0,
2024-01-27 03:44:00,9.61,37.70,29.81,236.0565518,284.34,7.47,1.202827447,0,
2024-01-27 03:46:00,9.61,37.71,29.80,236.1759654,284.47,7.47,1.203315656,0,
2024-01-27 03:48:00,9.61,37.72,29.80,236.2777087,284.59,7.47,1.203184842,0,
2024-01-27 03:50:00,9.60,37.73,29.80,236.3444497,284.66,7.47,1.202642559,0,
2024-01-27 03:52:00,9.60,37.73,29.80,236.3777678,284.71,7.47,1.20252207,0,
2024-01-27 03:54:00,9.60,37.74,29.80,236.396933,284.74,7.47,1.203002828,0,
2024-01-27 03:56:00,9.60,37.75,29.80,236.4344445,284.79,7.47,1.203357082,0,
2024-01-27 03:58:00,9.60,37.76,29.80,236.3003158,284.66,7.47,1.203056302,0,
2024-01-27 04:00:00,9.59,37.77,29.80,236.2720403,284.65,7.47,1.202567532,0,
2024-01-27 04:02:00,9.59,37.77,29.80,236.2999204,284.69,7.47,1.202639609,0,
2024-01-27 04:04:00,9.59,37.78,29.80,236.3304118,284.73,7.47,1.203154068,0,
2024-01-27 04:06:00,9.59,37.79,29.79,236.3225148,284.73,7.47,1.203330232,0,
2024-01-27 04:08:00,9.59,37.80,29.79,236.3155674,284.73,7.47,1.202912051,0,
2024-01-27 04:10:00,9.58,37.81,29.79,236.3326985,284.76,7.47,1.202546606,0,
2024-01-27 04:12:00,9.58,37.81,29.79,236.3694243,284.81,7.47,1.202790996,0,
2024-01-27 04:14:00,9.58,37.82,29.79,236.4080228,284.86,7.47,1.203261713,0,
2024-01-27 04:16:00,9.58,37.83,29.79,236.4524914,284.92,7.47,1.203245621,0,
2024-01-27 04:18:00,9.58,37.84,29.79,236.4875503,284.96,7.47,1.202780634,0,
2024-01-27 04:20:00,9.57,37.85,29.79,236.4741381,284.96,7.47,1.20258624,0,
2024-01-27 04:22:00,9.57,37.85,29.79,236.4889452,284.98,7.47,1.202956322,0,
2024-01-27 04:24:00,9.57,37.86,29.79,236.4586248,284.97,7.47,1.203314659,0,
2024-01-27 04:26:00,9.57,37.87,29.78,236.2766415,284.79,7.47,1.203121874,0,
2024-01-27 04:28:00,9.57,37.88,29.78,236.227778,284.76,7.47,1.20268729,0,
2024-01-27 04:30:00,9.56,37.89,29.78,236.2358123,284.78,7.47,1.202684199,0,
2024-01-27 04:32:00,9.56,37.89,29.78,236.2462409,284.80,7.47,1.203113601,0,
2024-01-27 04:34:00,9.56,37.90,29.78,236.2384769,284.80,7.47,1.203310542,0,
2024-01-27 04:36:00,9.56,37.91,29.78,236.2477354,284.82,7.47,1.202984194,0,
2024-01-27 04:38:00,9.56,37.92,29.78,236.2707427,284.85,7.47,1.20264972,0,
2024-01-27 04:40:00,9.55,37.93,29.78,236.3004123,284.90,7.47,1.202828451,0,
2024-01-27 04:42:00,9.55,37.93,29.78,236.3320974,284.94,7.47,1.203243303,0,
2024-01-27 04:44:00,9.55,37.94,29.78,236.366416,284.98,7.47,1.2032552,0,
2024-01-27 04:46:00,9.55,37.95,29.77,236.3855482,285.01,7.47,1.202858757,0,
2024-01-27 04:48:00,9.55,37.96,29.77,236.385023,285.02,7.47,1.20267707,0,
2024-01-27 04:50:00,9.54,37.97,29.77,236.4627079,285.11,7.47,1.202999294,0,
2024-01-27 04:52:00,9.54,37.97,29.77,236.2218753,284.88,7.47,1.203330345,0,
2024-01-27 04:54:00,9.54,37.98,29.77,236.1593977,284.83,7.47,1.203162869,0,
2024-01-27 04:56:00,9.54,37.99,29.77,236.1659804,284.85,7.46,1.202768032,0,
2024-01-27 04:58:00,9.54,38.00,29.77,236.176804,284.87,7.46,1.202767229,0,
2024-01-27 05:00:00,8.52,42.08,29.26,236.6181843,290.92,7.46,1.203173714,0,
2024-01-27 05:02:00,8.55,41.96,29.27,236.7120784,290.85,7.46,1.203365941,0,
2024-01-27 05:04:00,8.58,41.84,29.29,236.7208722,290.69,7.47,1.203052852,0,
2024-01-27 05:06:00,8.61,41.72,29.30,236.7464742,290.55,7.47,1.202728904,0,
2024-01-27 05:08:00,8.64,41.60,29.32,236.7815149,290.42,7.47,1.202907455,0,
2024-01-27 05:10:00,8.67,41.48,29.33,236.8103987,290.29,7.47,1.203328265,0,
2024-01-27 05:12:00,8.70,41.36,29.35,236.8374721,290.15,7.47,1.203349846,0,
2024-01-27 05:14:00,8.73,41.24,29.36,236.8547287,290.00,7.47,1.20294577,0,
2024-01-27 05:16:00,8.76,41.12,29.38,236.8817062,289.86,7.47,1.202749201,0,
2024-01-27 05:18:00,8.79,41.00,29.39,236.9493585,289.77,7.47,1.203077781,0,
2024-01-27 05:20:00,8.82,40.88,29.41,237.00163,289.65,7.47,1.203442633,0,
2024-01-27 05:22:00,8.85,40.76,29.42,237.0491534,289.54,7.47,1.203289879,0,
2024-01-27 05:24:00,8.88,40.64,29.44,237.0710247,289.39,7.47,1.202861621,0,
2024-01-27 05:26:00,8.91,40.52,29.45,237.0506792,289.21,7.47,1.202826525,0,
2024-01-27 05:28:00,8.94,40.40,29.47,237.0337507,289.02,7.47,1.203253802,0,
2024-01-27 05:30:00,8.97,40.28,29.48,236.9800471,288.81,7.47,1.203503533,0,
2024-01-27 05:32:00,9.00,40.16,29.50,236.9701642,288.63,7.47,1.203199917,0,
2024-01-27 05:34:00,9.03,40.04,29.51,236.9953681,288.49,7.47,1.202816335,0,
2024-01-27 05:36:00,9.06,39.92,29.53,237.0301481,288.36,7.47,1.202950026,0,
2024-01-27 05:38:00,9.09,39.80,29.54,237.0529495,288.22,7.47,1.20341054,0,
2024-01-27 05:40:00,9.12,39.68,29.56,237.0733307,288.07,7.47,1.203506705,0,
2024-01-27 05:42:00,9.15,39.56,29.57,237.1232252,287.96,7.47,1.203098535,0,
2024-01-27 05:44:00,9.18,39.44,29.59,237.1508756,287.82,7.47,1.202818867,0,
2024-01-27 05:46:00,9.21,39.32,29.60,237.1844731,287.69,7.47,1.203102081,0,
2024-01-27 05:48:00,9.24,39.20,29.62,237.2150194,287.56,7.47,1.20352702,0,
2024-01-27 05:50:00,9.27,39.08,29.63,237.2469598,287.42,7.47,1.203456782,0,
2024-01-27 05:52:00,9.30,38.96,29.65,237.2483127,287.26,7.47,1.203006171,0,
2024-01-27 05:54:00,9.33,38.84,29.66,237.23677,287.08,7.47,1.20287095,0,
2024-01-27 05:56:00,9.36,38.72,29.68,237.2154764,286.90,7.47,1.203260932,0,
2024-01-27 05:58:00,9.39,38.60,29.69,236.8276658,286.34,7.47,1.2035897,0,
2024-01-27 06:00:00,9.72,37.28,29.86,236.5491013,284.26,7.47,1.20336692,0,
2024-01-27 06:02:00,9.76,37.12,29.88,236.483805,283.97,7.47,1.202940991,0,
2024-01-27 06:04:00,9.80,36.96,29.90,236.461749,283.73,7.47,1.202967055,0,
2024-01-27 06:06:00,9.84,36.80,29.92,236.4350703,283.48,7.47,1.203404752,0,
2024-01-27 06:08:00,9.88,36.64,29.94,236.4315471,283.26,7.47,1.203593785,0,
2024-01-27 06:10:00,9.92,36.48,29.96,236.4846025,283.09,7.47,1.203256987,0,
2024-01-27 06:12:00,9.96,36.32,29.98,236.5389642,282.92,7.47,1.20291682,0,
2024-01-27 06:14:00,10.00,36.16,30.00,236.5765289,282.74,7.47,1.203094733,0,
2024-01-27 06:16:00,10.04,36.00,30.02,236.6023288,282.55,7.47,1.203515314,0,
2024-01-27 06:18:00,10.08,35.84,30.04,236.6180473,282.34,7.47,1.203544027,0,
2024-01-27 06:20:00,10.12,35.68,30.06,236.61581,282.12,7.47,1.203149158,0,
2024-01-27 06:22:00,10.16,35.52,30.08,236.6411179,281.93,7.47,1.202941348,0,
2024-01-27 06:24:00,10.20,35.36,30.10,236.564079,281.63,7.47,1.20323724,0,
2024-01-27 06:26:00,10.24,35.20,30.12,236.2010471,281.05,7.47,1.203580027,0,
